timestamp,epoch,direction,model_kind,num_eval_samples,sliced_w2,sinkhorn,mmd,rectification_residual,latest_warmup_loss,trajectory_plot,linear_potential_plot,terminal_scatter_plot,sample_path,trajectory_path,terminal_path,previous_terminal_path
2026-07-22T12:09:16,,forward,online,1000,0.21352267265319824,0.11476746201515198,0.0028968914411962032,nan,0.2842386066913605,results/gmm_interaction/20260722_120526/figures/warmup/warmup_final_forward_online_trajectories.png,,,results/gmm_interaction/20260722_120526/samples/trajectories/warmup_final_forward_online_trajectory.pt,results/gmm_interaction/20260722_120526/samples/trajectories/warmup_final_forward_online_trajectory.pt,results/gmm_interaction/20260722_120526/samples/terminals/warmup_final_forward_online_terminal.pt,
2026-07-22T12:09:21,,forward,ema,1000,0.19107553362846375,0.11476746201515198,0.0028968914411962032,nan,0.2842386066913605,results/gmm_interaction/20260722_120526/figures/warmup/warmup_final_forward_ema_trajectories.png,,,results/gmm_interaction/20260722_120526/samples/trajectories/warmup_final_forward_ema_trajectory.pt,results/gmm_interaction/20260722_120526/samples/trajectories/warmup_final_forward_ema_trajectory.pt,results/gmm_interaction/20260722_120526/samples/terminals/warmup_final_forward_ema_terminal.pt,
